id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
245,0.25,0.12,0.18,0.15,0.02,0.16
246,0.25,0.12,0.18,0.15,0.02,0.16
247,0.25,0.12,0.18,0.15,0.02,0.16
248,0.24,0.13,0.17,0.15,0.03,0.16
249,0.25,0.12,0.18,0.14,0.02,0.16
250,0.25,0.12,0.17,0.16,0.02,0.16
251,0.25,0.12,0.18,0.15,0.03,0.16
252,0.25,0.12,0.18,0.15,0.02,0.16
253,0.25,0.12,0.18,0.16,0.03,0.16
254,0.25,0.12,0.18,0.15,0.02,0.17
255,0.25,0.12,0.18,0.15,0.03,0.16
256,0.25,0.12,0.18,0.15,0.01,0.16
257,0.25,0.12,0.17,0.15,0.02,0.17
258,0.25,0.12,0.18,0.16,0.02,0.17
259,0.25,0.12,0.18,0.15,0.03,0.16
260,0.25,0.12,0.17,0.15,0.02,0.16
261,0.25,0.12,0.18,0.15,0.03,0.16
262,0.25,0.12,0.19,0.15,0.03,0.17
263,0.25,0.12,0.17,0.16,0.03,0.16
264,0.25,0.12,0.18,0.15,0.02,0.16
265,0.25,0.12,0.18,0.16,0.02,0.16
266,0.25,0.12,0.18,0.15,0.02,0.17
267,0.24,0.12,0.18,0.15,0.03,0.16
268,0.25,0.12,0.17,0.14,0.02,0.16
269,0.25,0.12,0.18,0.15,0.02,0.17
270,0.25,0.12,0.17,0.15,0.02,0.17
271,0.24,0.13,0.17,0.15,0.03,0.17
272,0.25,0.12,0.17,0.15,0.02,0.17
273,0.25,0.13,0.17,0.15,0.02,0.17
274,0.25,0.12,0.18,0.15,0.02,0.17
275,0.25,0.12,0.18,0.15,0.02,0.16
276,0.25,0.12,0.17,0.16,0.02,0.17
277,0.25,0.12,0.18,0.15,0.03,0.17
278,0.25,0.13,0.18,0.15,0.02,0.17
279,0.25,0.13,0.17,0.15,0.03,0.16
280,0.25,0.12,0.17,0.15,0.03,0.17
281,0.25,0.12,0.18,0.15,0.03,0.16
282,0.26,0.12,0.18,0.15,0.03,0.16
283,0.26,0.13,0.18,0.15,0.02,0.16
284,0.26,0.13,0.17,0.15,0.03,0.15
285,0.26,0.13,0.17,0.15,0.03,0.16
286,0.25,0.12,0.18,0.16,0.03,0.17
287,0.26,0.13,0.18,0.15,0.02,0.16
288,0.25,0.13,0.18,0.15,0.02,0.16
289,0.25,0.13,0.17,0.15,0.02,0.16
290,0.26,0.13,0.17,0.15,0.02,0.16
291,0.26,0.13,0.18,0.15,0.02,0.17
292,0.26,0.13,0.18,0.15,0.02,0.16
293,0.25,0.13,0.18,0.16,0.02,0.17
294,0.25,0.12,0.18,0.15,0.03,0.16
295,0.25,0.13,0.18,0.15,0.02,0.17
296,0.25,0.13,0.18,0.15,0.02,0.16
297,0.25,0.13,0.18,0.15,0.02,0.16
298,0.25,0.12,0.17,0.15,0.03,0.17
299,0.25,0.12,0.18,0.15,0.02,0.17
300,0.26,0.13,0.17,0.15,0.02,0.16
301,0.25,0.13,0.18,0.15,0.02,0.16
302,0.25,0.13,0.18,0.15,0.02,0.17
303,0.25,0.13,0.18,0.15,0.02,0.17
304,0.25,0.12,0.18,0.14,0.02,0.17
305,0.26,0.12,0.17,0.15,0.03,0.17
306,0.25,0.13,0.18,0.15,0.02,0.17
307,0.25,0.13,0.17,0.15,0.02,0.17
308,0.25,0.12,0.18,0.15,0.03,0.16
309,0.25,0.12,0.18,0.16,0.02,0.17
310,0.25,0.12,0.18,0.15,0.02,0.16
311,0.25,0.12,0.18,0.15,0.03,0.17
312,0.25,0.12,0.18,0.14,0.02,0.17
313,0.25,0.13,0.17,0.15,0.02,0.16
314,0.25,0.12,0.18,0.15,0.02,0.16
315,0.25,0.13,0.17,0.15,0.02,0.17
316,0.25,0.13,0.18,0.15,0.02,0.16
317,0.25,0.12,0.18,0.15,0.03,0.17
318,0.25,0.12,0.18,0.15,0.03,0.17
319,0.25,0.12,0.18,0.16,0.04,0.15
320,0.25,0.13,0.17,0.15,0.03,0.17
321,0.25,0.12,0.18,0.16,0.03,0.15
322,0.25,0.12,0.18,0.15,0.03,0.16
323,0.25,0.13,0.18,0.15,0.03,0.16
324,0.24,0.12,0.18,0.15,0.03,0.17
325,0.26,0.12,0.19,0.15,0.02,0.16
326,0.25,0.12,0.18,0.15,0.02,0.16
327,0.25,0.12,0.18,0.15,0.02,0.16
328,0.25,0.12,0.18,0.15,0.03,0.16
329,0.25,0.12,0.17,0.16,0.02,0.16
330,0.26,0.13,0.17,0.15,0.03,0.16
331,0.25,0.12,0.18,0.15,0.02,0.17
332,0.25,0.12,0.18,0.15,0.02,0.16
333,0.25,0.12,0.18,0.15,0.03,0.16
334,0.25,0.12,0.18,0.15,0.02,0.16
335,0.25,0.12,0.18,0.15,0.02,0.16
336,0.25,0.12,0.18,0.15,0.02,0.16
337,0.26,0.13,0.18,0.15,0.02,0.17
338,0.25,0.12,0.18,0.15,0.03,0.17
339,0.25,0.12,0.18,0.15,0.02,0.16
340,0.25,0.12,0.17,0.15,0.02,0.16
341,0.26,0.13,0.18,0.15,0.01,0.16
342,0.25,0.12,0.18,0.15,0.02,0.16
343,0.25,0.13,0.17,0.15,0.02,0.16
344,0.25,0.12,0.17,0.15,0.02,0.16
345,0.24,0.13,0.18,0.15,0.02,0.17
346,0.25,0.12,0.17,0.16,0.02,0.16
347,0.25,0.12,0.17,0.15,0.02,0.16
348,0.25,0.12,0.18,0.15,0.02,0.16
349,0.25,0.12,0.17,0.15,0.02,0.16
350,0.25,0.12,0.17,0.15,0.03,0.16
351,0.25,0.12,0.17,0.15,0.03,0.16
352,0.25,0.12,0.18,0.15,0.02,0.16
353,0.26,0.13,0.17,0.15,0.03,0.16
354,0.25,0.13,0.17,0.15,0.02,0.16
355,0.25,0.12,0.17,0.15,0.03,0.16
356,0.25,0.12,0.18,0.15,0.02,0.16
357,0.26,0.13,0.18,0.15,0.03,0.16
358,0.25,0.12,0.17,0.15,0.02,0.16
359,0.25,0.12,0.18,0.15,0.03,0.16
360,0.26,0.13,0.18,0.16,0.02,0.17
361,0.25,0.13,0.18,0.15,0.03,0.16
362,0.26,0.12,0.18,0.15,0.03,0.17
363,0.25,0.13,0.18,0.15,0.02,0.16
364,0.25,0.13,0.18,0.15,0.02,0.16
365,0.26,0.12,0.18,0.15,0.02,0.16
366,0.25,0.12,0.17,0.15,0.02,0.16
367,0.25,0.13,0.17,0.15,0.03,0.15
368,0.25,0.12,0.17,0.15,0.03,0.16
369,0.25,0.12,0.18,0.15,0.03,0.16
370,0.25,0.12,0.18,0.15,0.02,0.16
371,0.25,0.13,0.17,0.15,0.02,0.16
372,0.25,0.12,0.17,0.15,0.03,0.16
373,0.25,0.12,0.17,0.15,0.02,0.16
374,0.25,0.12,0.18,0.15,0.02,0.16
375,0.25,0.12,0.18,0.14,0.03,0.16
376,0.25,0.12,0.18,0.15,0.02,0.16
377,0.25,0.12,0.17,0.14,0.02,0.17
378,0.25,0.12,0.18,0.15,0.02,0.15
379,0.24,0.12,0.17,0.15,0.03,0.16
380,0.25,0.12,0.18,0.15,0.02,0.16
381,0.25,0.12,0.18,0.15,0.03,0.16
382,0.24,0.12,0.17,0.15,0.02,0.15
383,0.25,0.12,0.17,0.15,0.02,0.16
384,0.25,0.13,0.18,0.14,0.01,0.15
