id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
267,0.25,0.13,0.17,0.16,0.04,0.18
268,0.24,0.13,0.18,0.16,0.04,0.19
269,0.25,0.13,0.18,0.16,0.03,0.18
270,0.25,0.14,0.18,0.16,0.05,0.18
271,0.25,0.13,0.18,0.17,0.04,0.18
272,0.25,0.13,0.18,0.16,0.04,0.18
273,0.26,0.13,0.18,0.16,0.04,0.18
274,0.25,0.14,0.17,0.16,0.04,0.18
275,0.25,0.13,0.19,0.16,0.05,0.18
276,0.25,0.13,0.18,0.16,0.05,0.19
277,0.25,0.13,0.18,0.16,0.04,0.18
278,0.24,0.14,0.18,0.15,0.04,0.19
279,0.25,0.13,0.18,0.16,0.05,0.19
280,0.26,0.13,0.17,0.16,0.03,0.18
281,0.25,0.13,0.17,0.16,0.04,0.18
282,0.25,0.13,0.18,0.16,0.04,0.18
283,0.25,0.12,0.17,0.16,0.04,0.19
284,0.25,0.13,0.17,0.15,0.05,0.18
285,0.25,0.13,0.18,0.16,0.04,0.18
286,0.25,0.13,0.17,0.16,0.04,0.18
287,0.25,0.13,0.18,0.16,0.04,0.18
288,0.25,0.12,0.17,0.16,0.04,0.18
289,0.25,0.13,0.18,0.16,0.04,0.18
290,0.26,0.13,0.18,0.16,0.04,0.18
291,0.26,0.13,0.18,0.16,0.04,0.18
292,0.25,0.13,0.18,0.16,0.04,0.18
293,0.25,0.13,0.18,0.17,0.03,0.18
294,0.25,0.13,0.18,0.17,0.04,0.18
295,0.25,0.14,0.17,0.15,0.03,0.17
296,0.25,0.13,0.17,0.16,0.04,0.18
297,0.25,0.13,0.18,0.16,0.04,0.18
298,0.26,0.12,0.17,0.16,0.04,0.17
299,0.25,0.13,0.18,0.15,0.03,0.18
300,0.25,0.13,0.18,0.16,0.03,0.17
301,0.25,0.13,0.18,0.16,0.04,0.18
302,0.25,0.13,0.17,0.16,0.04,0.18
303,0.25,0.13,0.17,0.16,0.03,0.19
304,0.26,0.13,0.18,0.16,0.03,0.17
305,0.26,0.13,0.18,0.16,0.04,0.18
306,0.25,0.13,0.17,0.16,0.03,0.18
307,0.25,0.13,0.17,0.15,0.04,0.18
308,0.25,0.13,0.18,0.16,0.03,0.19
309,0.24,0.13,0.17,0.17,0.03,0.17
310,0.25,0.13,0.18,0.16,0.04,0.17
311,0.25,0.12,0.17,0.15,0.05,0.17
312,0.26,0.13,0.17,0.16,0.04,0.18
313,0.25,0.13,0.18,0.16,0.04,0.18
314,0.25,0.12,0.17,0.15,0.03,0.18
315,0.25,0.12,0.17,0.15,0.04,0.18
316,0.26,0.13,0.18,0.16,0.03,0.18
317,0.25,0.13,0.18,0.16,0.04,0.18
318,0.25,0.13,0.17,0.16,0.03,0.18
319,0.25,0.13,0.18,0.15,0.04,0.18
320,0.25,0.13,0.18,0.15,0.04,0.18
321,0.25,0.13,0.18,0.16,0.04,0.18
322,0.26,0.13,0.17,0.15,0.04,0.17
323,0.25,0.13,0.17,0.16,0.04,0.18
324,0.25,0.13,0.18,0.16,0.04,0.18
325,0.25,0.13,0.18,0.17,0.04,0.18
326,0.26,0.13,0.18,0.16,0.03,0.17
327,0.25,0.13,0.18,0.16,0.04,0.18
328,0.25,0.13,0.18,0.16,0.04,0.18
329,0.25,0.13,0.18,0.16,0.03,0.18
330,0.25,0.13,0.17,0.16,0.03,0.18
331,0.25,0.13,0.18,0.16,0.03,0.18
332,0.26,0.13,0.17,0.16,0.04,0.18
333,0.26,0.13,0.17,0.16,0.04,0.18
334,0.25,0.12,0.18,0.16,0.04,0.18
335,0.25,0.13,0.18,0.16,0.03,0.18
336,0.25,0.13,0.18,0.16,0.04,0.18
337,0.25,0.13,0.17,0.16,0.05,0.18
338,0.25,0.13,0.17,0.16,0.03,0.18
339,0.25,0.12,0.17,0.16,0.04,0.18
340,0.25,0.13,0.17,0.16,0.04,0.18
341,0.25,0.13,0.18,0.16,0.04,0.18
342,0.25,0.13,0.18,0.15,0.04,0.18
