id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
441,0.39,0.26,0.24,0.22,0.04,0.23
442,0.40,0.27,0.24,0.22,0.04,0.24
443,0.39,0.26,0.24,0.23,0.04,0.23
444,0.41,0.26,0.24,0.22,0.04,0.23
445,0.39,0.25,0.24,0.22,0.03,0.24
446,0.37,0.23,0.23,0.22,0.04,0.23
447,0.33,0.19,0.22,0.21,0.04,0.22
448,0.30,0.16,0.22,0.21,0.04,0.22
449,0.29,0.14,0.22,0.20,0.03,0.21
450,0.26,0.13,0.22,0.20,0.03,0.21
451,0.27,0.13,0.21,0.20,0.04,0.20
452,0.26,0.13,0.21,0.19,0.04,0.20
453,0.25,0.12,0.20,0.19,0.04,0.21
454,0.25,0.13,0.20,0.18,0.04,0.19
455,0.24,0.12,0.20,0.18,0.04,0.19
456,0.24,0.12,0.20,0.18,0.04,0.19
457,0.25,0.13,0.20,0.18,0.03,0.19
458,0.25,0.12,0.19,0.17,0.04,0.18
459,0.24,0.12,0.19,0.17,0.04,0.19
460,0.24,0.12,0.19,0.17,0.03,0.19
461,0.24,0.12,0.19,0.17,0.03,0.19
462,0.24,0.11,0.19,0.17,0.03,0.19
463,0.24,0.11,0.19,0.17,0.03,0.19
464,0.24,0.11,0.19,0.17,0.03,0.19
465,0.24,0.12,0.19,0.17,0.04,0.19
466,0.24,0.13,0.19,0.17,0.04,0.19
467,0.24,0.12,0.19,0.17,0.03,0.18
468,0.24,0.12,0.20,0.17,0.03,0.17
469,0.24,0.12,0.18,0.16,0.04,0.18
470,0.24,0.12,0.18,0.16,0.03,0.18
471,0.23,0.12,0.18,0.16,0.04,0.18
472,0.24,0.12,0.18,0.17,0.03,0.17
473,0.24,0.12,0.19,0.16,0.04,0.18
474,0.23,0.11,0.19,0.16,0.04,0.18
475,0.24,0.12,0.18,0.16,0.04,0.18
476,0.24,0.11,0.18,0.17,0.03,0.18
477,0.24,0.12,0.19,0.16,0.03,0.17
478,0.23,0.11,0.18,0.16,0.03,0.19
479,0.24,0.11,0.19,0.15,0.04,0.18
480,0.24,0.11,0.18,0.16,0.03,0.18
481,0.24,0.12,0.18,0.16,0.03,0.17
482,0.24,0.12,0.19,0.16,0.04,0.17
483,0.24,0.11,0.17,0.16,0.03,0.18
