id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
229,0.16,0.75,0.00,1.60,0.11,0.27
230,0.16,0.75,0.00,1.60,0.12,0.28
231,0.16,0.75,0.00,1.60,0.12,0.27
232,0.17,0.76,0.00,1.59,0.12,0.26
233,0.16,0.76,0.01,1.60,0.11,0.26
234,0.16,0.75,0.00,1.60,0.13,0.26
235,0.17,0.75,0.01,1.59,0.12,0.26
236,0.16,0.76,0.00,1.59,0.12,0.26
237,0.16,0.76,0.00,1.59,0.11,0.26
238,0.16,0.77,0.00,1.59,0.12,0.26
239,0.16,0.76,0.00,1.59,0.12,0.26
240,0.16,0.77,0.01,1.60,0.12,0.26
241,0.17,0.78,0.00,1.61,0.12,0.26
242,0.17,0.77,0.00,1.62,0.10,0.24
243,0.16,0.79,0.01,1.63,0.12,0.28
244,0.17,0.79,0.00,1.65,0.12,0.26
245,0.16,0.79,0.00,1.66,0.12,0.26
246,0.17,0.79,0.00,1.67,0.13,0.26
247,0.16,0.80,0.00,1.67,0.12,0.26
248,0.16,0.80,0.00,1.68,0.12,0.26
249,0.17,0.80,0.00,1.69,0.12,0.26
250,0.16,0.81,0.01,1.69,0.14,0.25
251,0.16,0.82,0.00,1.69,0.13,0.26
252,0.16,0.82,0.00,1.70,0.11,0.28
253,0.17,0.82,0.00,1.70,0.12,0.26
254,0.17,0.83,0.00,1.71,0.12,0.26
255,0.16,0.83,0.00,1.72,0.12,0.26
256,0.16,0.83,0.00,1.72,0.12,0.26
257,0.17,0.84,0.00,1.73,0.11,0.27
258,0.16,0.85,0.00,1.73,0.12,0.26
259,0.16,0.85,0.00,1.74,0.11,0.25
260,0.16,0.85,0.00,1.75,0.12,0.27
261,0.16,0.86,0.00,1.76,0.12,0.25
262,0.17,0.86,0.00,1.75,0.12,0.29
263,0.17,0.87,0.00,1.76,0.12,0.28
264,0.16,0.87,0.01,1.77,0.12,0.26
265,0.16,0.87,0.00,1.77,0.12,0.26
266,0.17,0.87,0.00,1.77,0.12,0.27
267,0.16,0.88,0.00,1.77,0.12,0.27
268,0.16,0.89,0.00,1.78,0.12,0.27
269,0.17,0.90,0.00,1.77,0.12,0.28
270,0.16,0.89,0.00,1.78,0.11,0.28
271,0.16,0.90,0.00,1.78,0.12,0.27
272,0.16,0.90,0.01,1.78,0.11,0.26
273,0.17,0.91,0.00,1.78,0.11,0.27
274,0.17,0.92,0.00,1.79,0.12,0.27
275,0.17,0.92,0.00,1.79,0.12,0.27
276,0.17,0.93,0.00,1.79,0.12,0.27
277,0.17,0.92,0.00,1.79,0.11,0.27
278,0.16,0.93,0.00,1.80,0.12,0.27
279,0.16,0.95,0.01,1.80,0.12,0.27
280,0.16,0.94,0.00,1.81,0.12,0.27
281,0.16,0.95,0.00,1.81,0.12,0.27
282,0.17,0.95,0.00,1.82,0.11,0.27
283,0.16,0.96,0.00,1.83,0.12,0.28
284,0.15,0.96,0.00,1.83,0.12,0.29
285,0.16,0.97,0.00,1.85,0.13,0.28
286,0.17,0.97,0.00,1.85,0.12,0.27
287,0.16,0.97,0.00,1.85,0.12,0.29
288,0.16,0.98,0.00,1.86,0.12,0.27
289,0.17,0.98,0.00,1.85,0.12,0.28
290,0.16,0.99,0.00,1.86,0.12,0.30
291,0.17,0.99,0.00,1.86,0.12,0.28
292,0.16,0.99,0.00,1.87,0.13,0.28
293,0.17,1.00,0.01,1.87,0.13,0.28
294,0.17,1.00,0.00,1.87,0.11,0.28
295,0.17,1.00,0.01,1.86,0.12,0.27
296,0.18,1.00,0.01,1.84,0.12,0.26
297,0.17,1.00,0.00,1.83,0.12,0.27
298,0.17,0.99,0.01,1.82,0.12,0.26
299,0.18,0.97,0.01,1.82,0.12,0.25
300,0.16,0.98,0.00,1.81,0.15,0.24
301,0.17,0.99,0.00,1.81,0.15,0.26
302,0.17,0.99,0.00,1.80,0.15,0.25
303,0.18,0.98,0.00,1.80,0.15,0.25
304,0.17,0.98,0.00,1.81,0.14,0.25
305,0.17,0.99,0.00,1.80,0.14,0.26
306,0.17,1.01,0.00,1.81,0.14,0.24
307,0.17,1.00,0.00,1.81,0.14,0.26
308,0.17,1.01,0.00,1.82,0.14,0.26
309,0.16,1.01,0.00,1.81,0.15,0.28
310,0.17,1.03,0.00,1.82,0.13,0.26
311,0.17,1.03,0.00,1.84,0.14,0.26
312,0.17,1.03,0.00,1.83,0.14,0.27
313,0.17,1.03,0.00,1.82,0.15,0.26
314,0.18,1.03,0.00,1.84,0.14,0.27
315,0.17,1.05,0.00,1.84,0.14,0.26
316,0.17,1.05,0.00,1.84,0.13,0.25
317,0.17,1.05,0.00,1.84,0.14,0.26
318,0.17,1.05,0.00,1.84,0.14,0.27
319,0.17,1.05,0.00,1.83,0.14,0.27
320,0.18,1.05,0.00,1.84,0.15,0.27
321,0.17,1.05,0.01,1.84,0.14,0.27
322,0.18,1.05,0.00,1.83,0.13,0.28
323,0.17,1.05,0.00,1.83,0.15,0.27
324,0.17,1.06,0.00,1.84,0.16,0.26
325,0.17,1.06,0.00,1.83,0.12,0.28
326,0.17,1.06,0.00,1.83,0.13,0.26
327,0.17,1.06,0.00,1.83,0.14,0.27
328,0.18,1.06,0.00,1.82,0.15,0.27
329,0.16,1.06,0.00,1.83,0.14,0.27
330,0.17,1.06,0.00,1.83,0.14,0.26
331,0.17,1.07,0.00,1.82,0.15,0.27
332,0.17,1.07,0.00,1.83,0.14,0.26
333,0.18,1.06,0.01,1.83,0.14,0.28
334,0.17,1.07,0.00,1.83,0.14,0.27
335,0.17,1.06,0.00,1.84,0.14,0.27
336,0.18,1.07,0.00,1.83,0.14,0.26
337,0.18,1.07,0.00,1.83,0.14,0.27
338,0.17,1.06,0.00,1.83,0.15,0.26
339,0.17,1.07,0.00,1.82,0.14,0.26
340,0.17,1.08,0.00,1.83,0.15,0.26
341,0.17,1.07,0.00,1.83,0.14,0.27
342,0.16,1.07,0.00,1.84,0.14,0.26
343,0.17,1.07,0.00,1.83,0.14,0.26
344,0.17,1.07,0.00,1.83,0.14,0.26
345,0.17,1.08,0.00,1.83,0.14,0.26
346,0.16,1.07,0.00,1.84,0.13,0.26
347,0.17,1.07,0.00,1.83,0.14,0.27
348,0.17,1.07,0.00,1.83,0.13,0.26
349,0.18,1.07,0.00,1.84,0.14,0.27
350,0.17,1.08,0.00,1.83,0.16,0.27
351,0.17,1.09,0.00,1.85,0.14,0.27
352,0.17,1.08,0.00,1.83,0.13,0.25
353,0.17,1.07,0.00,1.83,0.15,0.26
354,0.17,1.08,0.00,1.83,0.14,0.26
355,0.17,1.08,0.00,1.83,0.15,0.26
356,0.17,1.08,0.00,1.83,0.14,0.27
357,0.18,1.08,0.00,1.83,0.14,0.26
358,0.18,1.09,0.00,1.82,0.15,0.25
359,0.18,1.08,0.00,1.83,0.14,0.26
360,0.18,1.08,0.00,1.83,0.14,0.26
361,0.18,1.08,0.01,1.82,0.13,0.28
362,0.17,1.09,0.00,1.83,0.14,0.27
363,0.17,1.08,0.00,1.83,0.14,0.26
364,0.17,1.09,0.01,1.83,0.13,0.27
365,0.17,1.08,0.00,1.83,0.14,0.26
366,0.17,1.08,0.00,1.83,0.13,0.26
367,0.18,1.08,0.02,1.82,0.14,0.27
368,0.17,1.09,0.01,1.84,0.14,0.26
369,0.18,1.08,0.01,1.83,0.13,0.26
370,0.18,1.08,0.00,1.83,0.14,0.26
371,0.16,1.09,0.00,1.82,0.15,0.26
372,0.16,1.08,0.01,1.83,0.15,0.25
373,0.17,1.08,0.00,1.83,0.15,0.27
374,0.19,1.08,0.00,1.83,0.15,0.27
375,0.17,1.09,0.00,1.84,0.14,0.27
376,0.18,1.08,0.01,1.84,0.14,0.26
377,0.17,1.08,0.01,1.83,0.15,0.26
378,0.17,1.09,0.00,1.84,0.14,0.26
379,0.17,1.08,0.00,1.84,0.15,0.27
380,0.17,1.08,0.00,1.83,0.14,0.27
381,0.17,1.09,0.00,1.83,0.13,0.26
382,0.17,1.08,0.00,1.84,0.15,0.25
383,0.17,1.08,0.00,1.83,0.14,0.26
384,0.18,1.08,0.00,1.84,0.16,0.28
385,0.18,1.08,0.00,1.83,0.13,0.26
386,0.17,1.09,0.00,1.83,0.14,0.26
387,0.18,1.09,0.00,1.83,0.15,0.26
388,0.17,1.08,0.00,1.83,0.13,0.26
389,0.17,1.08,0.00,1.83,0.13,0.26
390,0.17,1.07,0.00,1.82,0.14,0.26
391,0.17,1.06,0.00,1.80,0.14,0.25
392,0.17,1.03,0.00,1.79,0.14,0.25
393,0.17,1.01,0.00,1.77,0.13,0.25
394,0.17,1.00,0.00,1.76,0.13,0.25
395,0.17,0.99,0.00,1.75,0.14,0.25
396,0.17,0.97,0.00,1.74,0.14,0.25
397,0.17,0.95,0.00,1.73,0.14,0.25
398,0.17,0.93,0.00,1.71,0.13,0.26
399,0.17,0.93,0.00,1.70,0.14,0.25
400,0.16,0.93,0.00,1.68,0.14,0.25
401,0.17,0.90,0.00,1.67,0.14,0.24
402,0.17,0.89,0.00,1.66,0.14,0.24
403,0.17,0.88,0.00,1.65,0.14,0.24
404,0.17,0.87,0.00,1.63,0.15,0.24
405,0.17,0.87,0.00,1.63,0.14,0.24
406,0.17,0.86,0.00,1.63,0.13,0.25
407,0.18,0.86,0.00,1.60,0.14,0.23
408,0.17,0.85,0.00,1.60,0.15,0.23
409,0.17,0.84,0.00,1.58,0.14,0.24
410,0.17,0.83,0.00,1.58,0.16,0.24
411,0.17,0.83,0.00,1.58,0.14,0.22
412,0.17,0.82,0.00,1.57,0.14,0.23
413,0.17,0.82,0.00,1.56,0.15,0.23
414,0.17,0.81,0.00,1.56,0.13,0.24
415,0.17,0.80,0.00,1.55,0.14,0.23
416,0.18,0.80,0.00,1.55,0.13,0.23
417,0.17,0.79,0.00,1.53,0.13,0.22
418,0.17,0.79,0.00,1.54,0.14,0.23
419,0.18,0.79,0.00,1.53,0.15,0.23
420,0.16,0.78,0.00,1.52,0.14,0.24
421,0.17,0.78,0.00,1.52,0.13,0.24
422,0.17,0.77,0.00,1.52,0.15,0.23
423,0.16,0.77,0.00,1.52,0.13,0.24
424,0.16,0.77,0.00,1.50,0.15,0.23
425,0.17,0.76,0.00,1.50,0.14,0.23
426,0.18,0.76,0.00,1.51,0.14,0.21
427,0.17,0.75,0.00,1.49,0.13,0.23
428,0.17,0.76,0.00,1.49,0.14,0.22
429,0.17,0.74,0.00,1.48,0.15,0.22
430,0.17,0.74,0.00,1.48,0.14,0.22
431,0.16,0.74,0.00,1.48,0.13,0.22
432,0.17,0.74,0.00,1.48,0.14,0.22
433,0.17,0.74,0.00,1.48,0.13,0.21
434,0.18,0.74,0.00,1.47,0.14,0.23
435,0.16,0.73,0.00,1.46,0.14,0.22
436,0.18,0.72,0.00,1.46,0.14,0.23
437,0.17,0.73,0.00,1.46,0.15,0.22
438,0.17,0.72,0.00,1.46,0.14,0.22
439,0.17,0.72,0.00,1.45,0.13,0.22
440,0.17,0.72,0.00,1.46,0.13,0.22
441,0.17,0.72,0.00,1.45,0.14,0.22
442,0.17,0.71,0.00,1.44,0.14,0.23
443,0.17,0.71,0.00,1.43,0.14,0.23
444,0.17,0.71,0.00,1.44,0.14,0.22
445,0.17,0.70,0.00,1.44,0.13,0.21
446,0.17,0.70,0.00,1.43,0.14,0.23
447,0.17,0.70,0.00,1.43,0.14,0.23
448,0.17,0.70,0.00,1.42,0.14,0.23
449,0.17,0.70,0.00,1.41,0.13,0.23
450,0.17,0.70,0.00,1.42,0.13,0.22
451,0.17,0.70,0.00,1.42,0.14,0.22
452,0.17,0.70,0.00,1.42,0.14,0.22
453,0.17,0.70,0.00,1.41,0.14,0.22
454,0.17,0.69,0.00,1.41,0.14,0.22
455,0.17,0.70,0.00,1.41,0.15,0.21
456,0.17,0.68,0.00,1.40,0.14,0.23
457,0.17,0.69,0.00,1.40,0.14,0.22
458,0.17,0.68,0.00,1.41,0.12,0.22
459,0.16,0.68,0.00,1.41,0.13,0.22
460,0.17,0.69,0.00,1.40,0.14,0.22
461,0.17,0.68,0.00,1.40,0.13,0.22
462,0.17,0.69,0.00,1.39,0.13,0.22
463,0.17,0.68,0.00,1.39,0.14,0.22
464,0.18,0.69,0.00,1.39,0.14,0.23
465,0.17,0.68,0.00,1.39,0.14,0.22
466,0.17,0.68,0.00,1.39,0.13,0.22
467,0.17,0.67,0.00,1.39,0.15,0.23
468,0.17,0.68,0.00,1.38,0.14,0.22
469,0.17,0.68,0.00,1.38,0.14,0.22
470,0.17,0.67,0.00,1.38,0.14,0.22
471,0.17,0.68,0.00,1.38,0.13,0.22
472,0.17,0.67,0.00,1.37,0.14,0.22
473,0.17,0.67,0.00,1.37,0.14,0.22
474,0.16,0.67,0.00,1.37,0.14,0.22
475,0.17,0.67,0.00,1.37,0.12,0.21
476,0.17,0.67,0.00,1.37,0.13,0.22
