id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
241,0.29,0.22,0.18,0.19,0.03,0.18
242,0.30,0.23,0.18,0.19,0.03,0.18
243,0.30,0.23,0.19,0.19,0.03,0.18
244,0.31,0.25,0.19,0.19,0.04,0.18
245,0.31,0.24,0.18,0.19,0.03,0.18
246,0.31,0.25,0.18,0.19,0.03,0.19
247,0.31,0.25,0.19,0.19,0.04,0.18
248,0.31,0.26,0.19,0.20,0.04,0.19
249,0.32,0.26,0.19,0.19,0.03,0.18
250,0.32,0.26,0.20,0.20,0.03,0.18
251,0.31,0.26,0.19,0.19,0.03,0.18
252,0.31,0.26,0.20,0.19,0.03,0.19
253,0.31,0.25,0.19,0.19,0.03,0.18
254,0.31,0.26,0.19,0.20,0.04,0.18
255,0.32,0.26,0.19,0.20,0.02,0.19
256,0.31,0.27,0.19,0.19,0.03,0.19
257,0.32,0.26,0.19,0.20,0.03,0.19
258,0.33,0.27,0.19,0.19,0.04,0.19
259,0.33,0.27,0.19,0.20,0.03,0.19
260,0.33,0.27,0.19,0.20,0.04,0.19
261,0.33,0.28,0.20,0.19,0.03,0.19
262,0.34,0.27,0.19,0.20,0.04,0.19
263,0.33,0.27,0.19,0.20,0.03,0.19
264,0.33,0.28,0.20,0.20,0.04,0.18
265,0.35,0.28,0.20,0.20,0.03,0.19
266,0.34,0.28,0.20,0.20,0.03,0.19
267,0.34,0.27,0.19,0.20,0.03,0.19
268,0.34,0.28,0.19,0.20,0.03,0.19
269,0.34,0.28,0.19,0.20,0.03,0.19
270,0.34,0.28,0.20,0.19,0.03,0.20
271,0.35,0.28,0.19,0.20,0.02,0.18
272,0.35,0.28,0.19,0.20,0.03,0.19
273,0.35,0.28,0.20,0.19,0.03,0.19
274,0.37,0.28,0.19,0.19,0.03,0.19
275,0.37,0.26,0.19,0.20,0.03,0.19
276,0.34,0.22,0.19,0.20,0.03,0.19
277,0.31,0.20,0.19,0.19,0.03,0.18
278,0.31,0.18,0.19,0.19,0.03,0.17
279,0.31,0.18,0.19,0.18,0.03,0.18
280,0.31,0.17,0.19,0.18,0.04,0.18
281,0.30,0.17,0.18,0.18,0.04,0.19
282,0.31,0.17,0.19,0.18,0.04,0.18
283,0.31,0.19,0.19,0.19,0.04,0.18
284,0.30,0.19,0.18,0.17,0.04,0.18
285,0.31,0.19,0.18,0.18,0.03,0.19
286,0.31,0.18,0.19,0.19,0.03,0.18
287,0.31,0.18,0.19,0.18,0.04,0.17
288,0.31,0.18,0.19,0.18,0.03,0.17
289,0.31,0.18,0.19,0.18,0.03,0.18
290,0.30,0.19,0.18,0.18,0.03,0.18
291,0.31,0.17,0.18,0.19,0.03,0.19
292,0.30,0.17,0.18,0.18,0.03,0.18
293,0.30,0.17,0.18,0.18,0.03,0.18
294,0.30,0.17,0.18,0.18,0.03,0.18
295,0.30,0.16,0.18,0.17,0.03,0.20
296,0.30,0.17,0.18,0.18,0.04,0.19
297,0.30,0.17,0.18,0.18,0.03,0.18
298,0.29,0.16,0.18,0.18,0.04,0.18
299,0.29,0.16,0.18,0.18,0.03,0.18
300,0.30,0.17,0.18,0.17,0.03,0.19
301,0.29,0.16,0.18,0.18,0.03,0.19
302,0.29,0.17,0.18,0.19,0.03,0.18
303,0.30,0.17,0.18,0.18,0.03,0.18
304,0.30,0.17,0.18,0.18,0.03,0.19
305,0.30,0.17,0.19,0.18,0.04,0.18
306,0.30,0.17,0.18,0.18,0.03,0.18
307,0.31,0.16,0.18,0.18,0.03,0.18
308,0.30,0.17,0.18,0.18,0.03,0.18
309,0.30,0.17,0.18,0.18,0.03,0.18
310,0.30,0.17,0.18,0.18,0.03,0.18
311,0.30,0.18,0.18,0.18,0.03,0.19
312,0.30,0.17,0.18,0.18,0.04,0.18
313,0.30,0.18,0.18,0.17,0.02,0.18
314,0.29,0.17,0.19,0.18,0.03,0.18
315,0.30,0.16,0.18,0.17,0.04,0.18
316,0.30,0.17,0.17,0.17,0.03,0.18
317,0.30,0.17,0.18,0.18,0.03,0.18
318,0.29,0.17,0.19,0.17,0.04,0.18
319,0.30,0.17,0.18,0.18,0.03,0.18
320,0.30,0.17,0.18,0.18,0.04,0.18
321,0.30,0.18,0.17,0.18,0.02,0.18
