id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
308,0.20,2.05,0.15,3.07,0.19,0.55
309,0.20,2.04,0.15,3.07,0.20,0.54
310,0.20,2.04,0.14,3.07,0.20,0.56
311,0.20,2.04,0.15,3.07,0.20,0.55
312,0.20,2.04,0.15,3.07,0.19,0.55
313,0.20,2.05,0.15,3.07,0.20,0.55
314,0.20,2.05,0.14,3.07,0.20,0.55
315,0.19,2.04,0.15,3.07,0.19,0.55
316,0.20,2.05,0.15,3.08,0.20,0.54
317,0.20,2.05,0.15,3.07,0.20,0.55
318,0.21,2.05,0.15,3.08,0.19,0.55
319,0.20,2.05,0.15,3.07,0.21,0.56
320,0.20,2.05,0.15,3.07,0.20,0.55
321,0.20,2.04,0.14,3.07,0.18,0.55
322,0.20,2.05,0.14,3.08,0.20,0.55
323,0.20,2.05,0.14,3.07,0.20,0.55
324,0.20,2.05,0.14,3.07,0.20,0.55
325,0.20,2.05,0.13,3.07,0.20,0.53
326,0.20,2.04,0.15,3.08,0.20,0.55
327,0.20,2.04,0.15,3.08,0.20,0.55
328,0.20,2.05,0.14,3.08,0.20,0.55
329,0.20,2.04,0.14,3.08,0.20,0.55
330,0.20,2.04,0.14,3.07,0.21,0.55
331,0.19,2.04,0.14,3.07,0.20,0.54
332,0.20,2.04,0.14,3.08,0.20,0.55
333,0.20,2.04,0.13,3.07,0.20,0.55
334,0.20,2.04,0.14,3.07,0.20,0.55
335,0.20,2.04,0.14,3.07,0.20,0.55
336,0.20,2.04,0.15,3.06,0.20,0.55
337,0.20,2.04,0.14,3.07,0.19,0.55
338,0.20,2.03,0.14,3.07,0.20,0.55
339,0.20,2.04,0.13,3.06,0.21,0.56
340,0.20,2.03,0.14,3.07,0.20,0.54
341,0.20,2.03,0.14,3.06,0.20,0.55
342,0.21,2.04,0.14,3.07,0.19,0.55
343,0.20,2.03,0.14,3.06,0.19,0.54
344,0.20,2.03,0.14,3.06,0.20,0.55
345,0.20,2.01,0.14,3.04,0.19,0.53
346,0.20,1.97,0.14,3.03,0.21,0.53
347,0.20,1.92,0.16,3.00,0.20,0.54
348,0.20,1.88,0.08,2.98,0.19,0.53
349,0.20,1.88,0.08,2.97,0.18,0.53
350,0.20,1.90,0.08,2.94,0.19,0.52
351,0.21,1.93,0.08,2.93,0.18,0.52
352,0.20,1.94,0.08,2.94,0.19,0.52
353,0.20,1.95,0.09,2.95,0.18,0.52
354,0.20,1.95,0.09,2.96,0.19,0.52
355,0.21,1.94,0.08,2.97,0.18,0.54
356,0.21,1.95,0.08,2.97,0.17,0.55
357,0.21,1.95,0.08,2.98,0.19,0.55
358,0.21,1.96,0.08,2.98,0.19,0.56
359,0.21,1.95,0.08,2.97,0.19,0.57
360,0.20,1.95,0.09,2.98,0.20,0.56
361,0.21,1.95,0.08,2.98,0.19,0.56
362,0.21,1.95,0.08,2.98,0.19,0.55
363,0.21,1.95,0.08,2.98,0.20,0.55
364,0.21,1.95,0.07,2.97,0.20,0.56
365,0.21,1.96,0.08,2.99,0.18,0.55
366,0.21,1.96,0.08,2.99,0.19,0.55
367,0.21,1.96,0.07,2.98,0.19,0.55
368,0.21,1.96,0.09,2.99,0.20,0.56
369,0.21,1.97,0.08,3.00,0.19,0.55
370,0.22,1.98,0.09,3.01,0.20,0.55
371,0.21,2.00,0.08,3.04,0.20,0.55
372,0.22,2.03,0.08,3.09,0.19,0.54
373,0.22,2.06,0.08,3.12,0.20,0.57
374,0.22,2.07,0.08,3.12,0.20,0.58
375,0.22,2.05,0.08,3.13,0.20,0.58
376,0.22,2.06,0.09,3.13,0.20,0.57
377,0.21,2.05,0.08,3.11,0.21,0.57
378,0.22,2.04,0.09,3.10,0.21,0.58
379,0.22,2.04,0.09,3.10,0.20,0.59
380,0.23,2.03,0.09,3.09,0.20,0.58
381,0.22,2.05,0.08,3.08,0.20,0.58
382,0.23,2.03,0.09,3.08,0.20,0.58
383,0.22,2.04,0.08,3.08,0.21,0.60
384,0.23,2.05,0.09,3.07,0.21,0.61
385,0.22,2.06,0.08,3.09,0.20,0.62
386,0.23,2.09,0.08,3.10,0.21,0.62
387,0.23,2.12,0.08,3.11,0.20,0.63
388,0.24,2.14,0.08,3.12,0.21,0.64
389,0.24,2.16,0.07,3.14,0.18,0.65
390,0.24,2.15,0.09,3.13,0.21,0.65
391,0.24,2.17,0.08,3.14,0.21,0.65
392,0.24,2.17,0.09,3.14,0.21,0.67
393,0.24,2.19,0.18,3.15,0.22,0.66
394,0.24,2.22,0.17,3.16,0.22,0.68
395,0.24,2.24,0.17,3.17,0.22,0.65
396,0.23,2.17,0.16,3.16,0.22,0.65
397,0.23,2.23,0.19,3.18,0.22,0.64
398,0.24,2.27,0.19,3.21,0.22,0.65
399,0.23,2.30,0.19,3.23,0.22,0.66
400,0.23,2.34,0.18,3.26,0.22,0.66
401,0.23,2.36,0.19,3.29,0.23,0.67
402,0.23,2.39,0.19,3.31,0.22,0.67
403,0.24,2.41,0.19,3.34,0.22,0.68
404,0.25,2.44,0.19,3.37,0.22,0.68
405,0.24,2.46,0.19,3.38,0.23,0.67
406,0.25,2.47,0.19,3.40,0.22,0.69
407,0.25,2.47,0.19,3.41,0.23,0.69
408,0.25,2.47,0.20,3.42,0.23,0.69
