id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
330,0.18,0.60,0.01,1.07,0.15,0.22
331,0.17,0.60,0.01,1.07,0.13,0.24
332,0.18,0.60,0.01,1.07,0.13,0.23
333,0.18,0.60,0.01,1.07,0.12,0.24
334,0.18,0.60,0.01,1.07,0.13,0.23
335,0.18,0.60,0.01,1.06,0.12,0.24
336,0.18,0.59,0.01,1.07,0.13,0.23
337,0.19,0.60,0.02,1.07,0.14,0.23
338,0.18,0.60,0.01,1.06,0.12,0.23
339,0.18,0.59,0.01,1.07,0.13,0.23
340,0.17,0.59,0.01,1.07,0.13,0.22
341,0.18,0.59,0.02,1.06,0.13,0.23
342,0.18,0.60,0.01,1.06,0.11,0.22
343,0.17,0.59,0.01,1.07,0.14,0.23
344,0.18,0.59,0.01,1.07,0.13,0.22
345,0.18,0.59,0.01,1.08,0.12,0.24
346,0.18,0.59,0.02,1.07,0.13,0.23
347,0.18,0.59,0.01,1.07,0.15,0.22
348,0.18,0.59,0.02,1.07,0.13,0.23
349,0.18,0.61,0.00,1.07,0.15,0.23
350,0.18,0.60,0.01,1.06,0.13,0.23
351,0.18,0.59,0.01,1.06,0.13,0.23
352,0.18,0.58,0.02,1.07,0.13,0.23
353,0.18,0.59,0.01,1.06,0.13,0.23
354,0.17,0.59,0.02,1.07,0.13,0.23
355,0.18,0.59,0.02,1.07,0.12,0.23
356,0.17,0.60,0.02,1.06,0.13,0.23
357,0.18,0.59,0.01,1.07,0.13,0.22
358,0.18,0.60,0.01,1.06,0.13,0.22
359,0.19,0.60,0.02,1.06,0.13,0.22
360,0.18,0.59,0.02,1.06,0.13,0.22
361,0.18,0.59,0.02,1.06,0.13,0.23
362,0.18,0.58,0.01,1.06,0.13,0.23
363,0.18,0.58,0.02,1.06,0.11,0.23
364,0.18,0.59,0.01,1.06,0.13,0.23
365,0.19,0.59,0.02,1.06,0.14,0.22
366,0.18,0.59,0.01,1.05,0.13,0.21
